Archivo,Promedio
NDVI_1.csv,0.4665500000000001
NDVI_2.csv,0.43294999999999995
NDVI_3.csv,0.43085000000000007
NDVI_4.csv,0.3663
NDVI_5.csv,0.3588
NDVI_6.csv,0.36710000000000004
NDVI_7.csv,0.43355
NDVI_8.csv,0.48274999999999996
NDVI_9.csv,0.5157
NDVI_10.csv,0.6006
NDVI_11.csv,0.53625
NDVI_12.csv,0.48629999999999995
NDVI_13.csv,0.50295
NDVI_14.csv,0.50625
NDVI_15.csv,0.45899999999999996
NDVI_16.csv,0.5195000000000001
NDVI_17.csv,0.5075
NDVI_18.csv,0.5124
NDVI_19.csv,0.51115
NDVI_20.csv,0.5677
NDVI_21.csv,0.59665
NDVI_22.csv,0.5862499999999999
NDVI_23.csv,0.5807
