Archivo,Promedio
WATER_VAPOR_1.csv,0.7515
WATER_VAPOR_2.csv,0.54
WATER_VAPOR_3.csv,0.6785
WATER_VAPOR_4.csv,0.9869999999999999
WATER_VAPOR_5.csv,0.6685
WATER_VAPOR_6.csv,0.9215
WATER_VAPOR_7.csv,0.7859999999999999
WATER_VAPOR_8.csv,0.756
WATER_VAPOR_9.csv,1.0450000000000002
WATER_VAPOR_10.csv,1.1219999999999999
WATER_VAPOR_11.csv,0.876
WATER_VAPOR_12.csv,1.7189999999999999
WATER_VAPOR_13.csv,1.493
WATER_VAPOR_14.csv,1.4875
WATER_VAPOR_15.csv,0.867
WATER_VAPOR_16.csv,1.611
WATER_VAPOR_17.csv,1.4330000000000003
WATER_VAPOR_18.csv,1.8530000000000002
WATER_VAPOR_19.csv,1.4595
WATER_VAPOR_20.csv,1.626
WATER_VAPOR_21.csv,1.206
WATER_VAPOR_22.csv,1.6985
WATER_VAPOR_23.csv,1.9044999999999999
WATER_VAPOR_24.csv,1.9364999999999999
WATER_VAPOR_25.csv,1.482
WATER_VAPOR_26.csv,2.353
WATER_VAPOR_27.csv,2.2704999999999997
WATER_VAPOR_28.csv,1.5775000000000001
WATER_VAPOR_29.csv,2.4885
WATER_VAPOR_30.csv,2.052
WATER_VAPOR_31.csv,1.8359999999999999
WATER_VAPOR_32.csv,1.7705000000000002
WATER_VAPOR_33.csv,1.5604999999999998
WATER_VAPOR_34.csv,1.5655000000000001
WATER_VAPOR_35.csv,
WATER_VAPOR_36.csv,1.472
WATER_VAPOR_37.csv,1.2049999999999998
WATER_VAPOR_38.csv,1.4199999999999997
WATER_VAPOR_39.csv,1.2075
WATER_VAPOR_40.csv,45000.871499999994
WATER_VAPOR_41.csv,1.1614999999999998
WATER_VAPOR_42.csv,0.713
WATER_VAPOR_43.csv,0.8549999999999999
WATER_VAPOR_44.csv,0.8104999999999999
WATER_VAPOR_45.csv,1.2925
WATER_VAPOR_46.csv,0.605
