lat/lon,-99.44999999999999,-99.35,-99.24999999999999,-99.14999999999999,-99.05
21.44999999999999,0.518,0.498,0.703,0.79,0.798
21.349999999999994,0.628,0.439,0.715,0.601,0.778
21.25,0.522,0.565,0.758,0.703,0.782
21.14999999999999,0.554,0.691,0.617,0.628,0.762
21.05,0.475,0.593,0.475,0.565,0.723
