lat/lon,-100.94999999999999,-100.85,-100.74999999999999,-100.64999999999999,-100.55
23.44999999999999,149.45,158.74,149.45,154.02,158.74
23.349999999999994,154.02,173.77,163.6,154.02,140.7
23.25,140.7,145.01,121.0,117.41,110.53
23.14999999999999,140.7,124.71,110.53,97.97,89.5
23.05,117.41,107.25,97.97,79.32,76.97
