Archivo,Promedio
LAND_SURFACE_1.csv,26.948819049999997
LAND_SURFACE_2.csv,26.97637805
LAND_SURFACE_3.csv,25.598425099999996
LAND_SURFACE_4.csv,25.6673226
LAND_SURFACE_5.csv,29.622047150000004
LAND_SURFACE_6.csv,28.6574805
LAND_SURFACE_7.csv,31.0826772
LAND_SURFACE_8.csv,36.484252100000006
LAND_SURFACE_9.csv,38.38582705
LAND_SURFACE_10.csv,36.87007845
LAND_SURFACE_11.csv,40.08070885000001
LAND_SURFACE_12.csv,40.19094455
LAND_SURFACE_13.csv,34.92716514999999
LAND_SURFACE_14.csv,40.0807082
LAND_SURFACE_15.csv,43.66338585
LAND_SURFACE_16.csv,41.58267715
LAND_SURFACE_17.csv,44.669291650000005
LAND_SURFACE_18.csv,40.81102345000001
LAND_SURFACE_19.csv,39.2125984
LAND_SURFACE_20.csv,43.677165450000004
LAND_SURFACE_21.csv,45.0
LAND_SURFACE_22.csv,45.0
LAND_SURFACE_23.csv,42.91929175
LAND_SURFACE_24.csv,37.7106296
LAND_SURFACE_25.csv,42.14763765
LAND_SURFACE_26.csv,40.24606245
LAND_SURFACE_27.csv,39.281496499999996
LAND_SURFACE_28.csv,43.773622499999995
LAND_SURFACE_29.csv,39.295275000000004
LAND_SURFACE_30.csv,35.67125985
LAND_SURFACE_31.csv,34.500000299999996
LAND_SURFACE_32.csv,37.669291300000005
LAND_SURFACE_33.csv,37.28346475000001
LAND_SURFACE_34.csv,39.074803200000005
LAND_SURFACE_35.csv,36.870078649999996
LAND_SURFACE_36.csv,27.775590599999997
LAND_SURFACE_37.csv,31.151574850000003
LAND_SURFACE_38.csv,30.366141149999997
LAND_SURFACE_39.csv,31.592519900000003
LAND_SURFACE_40.csv,24.592519650000003
LAND_SURFACE_41.csv,24.04133845
LAND_SURFACE_42.csv,18.047244
LAND_SURFACE_43.csv,20.899606499999997
LAND_SURFACE_44.csv,18.2677165
LAND_SURFACE_45.csv,16.37992115
LAND_SURFACE_46.csv,17.523621900000002
