Archivo,Promedio
LAND_SURFACE_1.csv,26.852362250000006
LAND_SURFACE_2.csv,26.52165335
LAND_SURFACE_3.csv,27.01771645
LAND_SURFACE_4.csv,29.5118112
LAND_SURFACE_5.csv,29.6496064
LAND_SURFACE_6.csv,30.724409299999998
LAND_SURFACE_7.csv,32.25393685
LAND_SURFACE_8.csv,34.34842565
LAND_SURFACE_9.csv,36.7047235
LAND_SURFACE_10.csv,36.870079
LAND_SURFACE_11.csv,40.190944550000005
LAND_SURFACE_12.csv,39.22637825
LAND_SURFACE_13.csv,39.06102374999999
LAND_SURFACE_14.csv,42.61614195
LAND_SURFACE_15.csv,41.26574855
LAND_SURFACE_16.csv,43.95275625
LAND_SURFACE_17.csv,44.36614245
LAND_SURFACE_18.csv,42.72637825
LAND_SURFACE_19.csv,44.683070900000004
LAND_SURFACE_20.csv,45.0
LAND_SURFACE_21.csv,44.9586615
LAND_SURFACE_22.csv,44.71063015
LAND_SURFACE_23.csv,36.6909447
LAND_SURFACE_24.csv,29.5944882
LAND_SURFACE_25.csv,33.38385845
LAND_SURFACE_26.csv,29.74606295
LAND_SURFACE_27.csv,31.0413384
LAND_SURFACE_28.csv,29.5393703
LAND_SURFACE_29.csv,27.11417315
LAND_SURFACE_30.csv,26.35629885
LAND_SURFACE_31.csv,29.7460629
LAND_SURFACE_32.csv,31.81299225
LAND_SURFACE_33.csv,29.80118115
LAND_SURFACE_34.csv,34.29330675
LAND_SURFACE_35.csv,29.89763765
LAND_SURFACE_36.csv,24.68897645
LAND_SURFACE_37.csv,29.5118109
LAND_SURFACE_38.csv,29.194881700000003
LAND_SURFACE_39.csv,31.055118099999998
LAND_SURFACE_40.csv,28.5059059
LAND_SURFACE_41.csv,30.00787365
LAND_SURFACE_42.csv,25.9291335
LAND_SURFACE_43.csv,20.513779399999997
LAND_SURFACE_44.csv,19.438976149999995
LAND_SURFACE_45.csv,21.326771649999998
LAND_SURFACE_46.csv,21.58858255
