lat/lon,-99.44999999999999,-99.35,-99.24999999999999,-99.14999999999999,-99.05
23.94999999999999,0.715,0.703,0.526,0.4,0.416
23.849999999999994,0.487,0.656,0.652,0.435,0.333
23.75,0.4,0.498,0.676,0.369,0.392
23.64999999999999,0.502,0.317,0.542,0.585,0.306
23.55,0.447,0.25,0.392,0.577,0.542
