lat/lon,-100.44999999999999,-100.35,-100.24999999999999,-100.14999999999999,-100.05
23.94999999999999,0.258,0.207,0.187,0.211,0.168
23.849999999999994,0.219,0.239,0.243,0.18,0.168
23.75,0.246,0.215,0.211,0.384,0.211
23.64999999999999,0.262,0.215,0.219,0.219,0.254
23.55,0.286,0.191,0.235,0.235,0.369
