date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,27.04527565,0.2294,1.0,0.6265,0
2023-01-09,27.03149605,0.2294,1.0,0.612,0
2023-01-17,26.92126,0.2214999999999999,1.0,0.7375,0
2023-01-25,27.12795295,0.2214999999999999,1.0,1.005,0
2023-02-02,28.53346465,0.2091,1.0,0.8210000000000001,0
2023-02-10,27.89960630000001,0.2091,1.0,1.1075,0
2023-02-18,30.51771685,0.20295,1.0,0.8074999999999999,0
2023-02-26,35.7677169,0.20295,1.0,0.6910000000000001,0
2023-03-06,37.50393655,0.19995,1.3329999999999995,0.8850000000000001,0
2023-03-14,38.1515746,0.19995,1.3329999999999995,0.8520000000000001,0
2023-03-22,41.65157489999999,0.2021499999999999,1.3329999999999995,0.9235,0
2023-03-30,37.98622025,0.2021499999999999,1.3329999999999995,1.358,0
2023-04-07,33.68700775,0.2096499999999999,23.2375,1.3765,0
2023-04-15,39.488188400000006,0.2096499999999999,23.2375,1.2915,0
2023-04-23,42.35433125,0.212,23.2375,0.746,0
2023-05-01,40.75590559999999,0.212,51.5255,1.6445,0
2023-05-09,41.94094455,0.21835,51.5255,1.2765,0
2023-05-17,40.1771651,0.21835,51.5255,1.6315000000000002,0
2023-05-25,39.26771659999999,0.2405499999999999,51.5255,1.495,0
2023-06-02,42.753937050000005,0.2405499999999999,4.020999999999999,1.326,0
2023-06-10,44.9173228,0.22335,4.020999999999999,0.966,0
2023-06-18,44.3937011,0.22335,4.020999999999999,1.436,0
2023-06-26,41.00393724999999,0.22995,4.020999999999999,1.4535,0
2023-07-04,39.0885827,0.22995,11.63,1.879,0
2023-07-12,41.51377945,0.2163,11.63,1.5699999999999998,0
2023-07-20,39.87401575,0.2163,11.63,1.711,0
2023-07-28,38.454724,0.2366,11.63,1.9575,0
2023-08-05,42.06496065,0.2366,42.8525,1.737,0
2023-08-13,36.9803148,0.22185,42.8525,1.9115,0
2023-08-21,32.4468506,0.22185,42.8525,2.4295,0
2023-08-29,37.91732255000001,0.21875,42.8525,1.986,0
2023-09-06,38.63385835,0.21875,3.164,1.526,0
2023-09-14,40.2185041,0.2145,3.164,1.677,0
2023-09-22,40.4803147,0.2145,3.164,1.4335,0
2023-09-30,34.7066933,0.21785,3.164,,0
2023-10-08,28.3681104,0.21785,35.693,1.1075000000000002,0
2023-10-16,31.275590600000005,0.2294999999999999,35.693,1.362,0
2023-10-24,27.5688977,0.2294999999999999,35.693,5001.5155,0
2023-11-01,30.0767715,0.22995,112.4415,1.17,0
2023-11-09,23.40748015,0.22995,112.4415,79999.402,0
2023-11-17,24.67519665,0.2852,112.4415,0.9385,0
2023-11-25,21.864173150000003,0.2852,112.4415,0.6125,0
2023-12-03,19.16338545,0.3460499999999999,65.5675,0.6815,0
2023-12-11,17.45472445,0.3460499999999999,65.5675,0.82,0
2023-12-19,17.303149649999998,0.2994,65.5675,1.097,0
2023-12-27,18.70866125,0.2994,65.5675,0.5265000000000001,0
