date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,25.32283485,0.7581999999999999,1.6659999999999997,1.869,0
2023-01-09,23.462598550000003,0.7581999999999999,1.6659999999999997,1.6425,0
2023-01-17,23.5314963,0.7058500000000001,1.6659999999999997,5001.875,0
2023-01-25,5019.08189005,0.7058500000000001,1.6659999999999997,40001.0615,0
2023-02-02,24.49606305,0.70525,7.106999999999999,8001.2784,0
2023-02-10,22.56692875,0.70525,7.106999999999999,2.3555,1
2023-02-18,28.74015735,0.6157999999999999,7.106999999999999,1.718,0
2023-02-26,29.29133835,0.6157999999999999,7.106999999999999,2.2305,4
2023-03-06,29.8838584,0.5871999999999999,23.089,2.265,3
2023-03-14,25.44685035,0.5871999999999999,23.089,20001.8235,0
2023-03-22,32.4744094,0.5735499999999999,23.089,2.5325,1
2023-03-30,27.8996064,0.5735499999999999,23.089,35001.685,0
2023-04-07,28.533464400000003,0.63765,160.82999999999998,10002.624,0
2023-04-15,30.324803350000003,0.63765,160.82999999999998,15002.653499999997,0
2023-04-23,28.8779527,0.6294000000000001,160.82999999999998,2.097,3
2023-05-01,31.8818896,0.6294000000000001,288.8555,2.906,16
2023-05-09,29.82874035,0.6755500000000001,288.8555,3.1675,0
2023-05-17,31.23425215,0.6755500000000001,288.8555,3.882,0
2023-05-25,29.0846457,0.7729,288.8555,3.5635,1
2023-06-02,29.2913384,0.7729,56.2,3.738,0
2023-06-10,32.763779549999995,0.7576499999999999,56.2,2.4135,2
2023-06-18,35.3681103,0.7576499999999999,56.2,3.258,4
2023-06-26,31.7854332,0.72985,56.2,3.6705,2
2023-07-04,30.7381894,0.72985,67.6445,4.047,0
2023-07-12,31.358267850000004,0.7136500000000001,67.6445,3.6765,1
2023-07-20,32.5433072,0.7136500000000001,67.6445,4004.6596,3
2023-07-28,31.1515749,0.7257,67.6445,4.695,1
2023-08-05,31.9507877,0.7257,114.7525,3.4665,2
2023-08-13,33.4114172,0.64495,114.7525,4.477499999999999,0
2023-08-21,30.95866175,0.64495,114.7525,3.9375,1
2023-08-29,34.334646199999995,0.7674,114.7525,4.115,2
2023-09-06,33.8661417,0.7674,58.56500000000001,3.5955,1
2023-09-14,31.81299205,0.7295999999999999,58.56500000000001,3.7,0
2023-09-22,32.3228348,0.7295999999999999,58.56500000000001,3.694,0
2023-09-30,29.29133865,0.70545,58.56500000000001,,0
2023-10-08,29.99409475,0.70545,109.515,4.0555,0
2023-10-16,29.12598425,0.7177999999999999,109.515,2.373,0
2023-10-24,24.372047275000003,0.7177999999999999,109.515,55000.5755,0
2023-11-01,25.40551145,0.7752,84.723,5002.610000000001,0
2023-11-09,22.33267715,0.7752,84.723,55000.9775,0
2023-11-17,25.79133845,0.797,84.723,2.7445000000000004,0
2023-11-25,23.338582750000004,0.797,84.723,2.5115000000000003,0
2023-12-03,20.92716525,0.8048499999999998,138.0605,1.986,0
2023-12-11,19.63188965,0.8048499999999998,138.0605,1.8095000000000003,0
2023-12-19,19.3149603,0.8006,138.0605,2.3045,0
2023-12-27,19.287401600000003,0.8006,138.0605,1.479,0
