date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,25.54330725,0.5518000000000001,1.709,1.1185,0
2023-01-09,24.31692915,0.5518000000000001,1.709,1.0670000000000002,0
2023-01-17,25.722441,0.48215,1.709,1.3115,0
2023-01-25,24.20669305,0.48215,1.709,1.767,0
2023-02-02,25.57086595,0.4272999999999999,1.819,1.1805,0
2023-02-10,28.6437009,0.4272999999999999,1.819,1.2839999999999998,0
2023-02-18,27.155512,0.3974499999999999,1.819,1.233,0
2023-02-26,33.769685200000005,0.3974499999999999,1.819,1.071,0
2023-03-06,30.765748100000003,0.36185,55.4345,1.5905,0
2023-03-14,33.56299215,0.36185,55.4345,1.4965,0
2023-03-22,36.4980317,0.3672,55.4345,1.6934999999999998,0
2023-03-30,35.12007895000001,0.3672,55.4345,1.562,0
2023-04-07,27.2795276,0.40095,45.027,10001.669,0
2023-04-15,37.03543320000001,0.40095,45.027,1.954,0
2023-04-23,36.8700785,0.38955,45.027,1.4404999999999997,0
2023-05-01,34.85826775,0.38955,209.95,2.3915,0
2023-05-09,33.604330600000004,0.4198,209.95,2.1245,0
2023-05-17,33.797243800000004,0.4198,209.95,2.495,1
2023-05-25,35.12007875,0.50305,209.95,2.3505,0
2023-06-02,32.8740155,0.50305,12.309,2.658,0
2023-06-10,39.36417300000001,0.4335,12.309,1.4170000000000005,0
2023-06-18,39.72244115,0.4335,12.309,2.1465,0
2023-06-26,35.9881887,0.4282,12.309,2.6455,0
2023-07-04,34.89960625,0.4282,45.502500000000005,2.877,0
2023-07-12,34.21062995,0.4590499999999999,45.502500000000005,2.6585,0
2023-07-20,34.5000004,0.4590499999999999,45.502500000000005,25002.69,0
2023-07-28,33.687007949999995,0.4325,45.502500000000005,10003.109,0
2023-08-05,37.297244,0.4325,52.07800000000001,2.6535,0
2023-08-13,32.95669289999999,0.4195500000000001,52.07800000000001,10003.027,0
2023-08-21,31.2893701,0.4195500000000001,52.07800000000001,3.559,0
2023-08-29,34.10039345,0.5037499999999999,52.07800000000001,3.037,0
2023-09-06,34.2244095,0.5037499999999999,4.797,2.3695,0
2023-09-14,33.81102405,0.5004500000000001,4.797,2.5005,0
2023-09-22,34.55511805,0.5004500000000001,4.797,2.4205,0
2023-09-30,33.20472475,0.4500999999999999,4.797,,0
2023-10-08,34.417322950000006,0.4500999999999999,62.20150000000001,2.5245,0
2023-10-16,29.37401595,0.5049,62.20150000000001,2.03,0
2023-10-24,15020.4346454,0.5049,62.20150000000001,89999.303,0
2023-11-01,26.38385825,0.5596500000000001,79.856,1.796,0
2023-11-09,26.259843,0.5596500000000001,79.856,2.257,0
2023-11-17,26.1909455,0.5548500000000001,79.856,1.6675,0
2023-11-25,26.92125975,0.5548500000000001,79.856,1.136,0
2023-12-03,20.19685035,0.59385,168.58050000000003,30000.961,0
2023-12-11,19.3287401,0.59385,168.58050000000003,0.827,0
2023-12-19,19.4803149,0.5412000000000001,168.58050000000003,10001.7925,0
2023-12-27,16.862204575,0.5412000000000001,168.58050000000003,35000.3095,0
