date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,26.05314945,0.29705,1.145,0.7045,0
2023-01-09,25.625984500000005,0.29705,1.145,0.7289999999999999,0
2023-01-17,27.38976355,0.26925,1.145,0.8085000000000001,0
2023-01-25,26.9625984,0.26925,1.145,1.1124999999999998,0
2023-02-02,27.70669325,0.25855,1.0,0.8215,0
2023-02-10,28.42322835,0.25855,1.0,1.027,1
2023-02-18,29.7460632,0.2395,1.0,0.8865000000000001,0
2023-02-26,34.23818885,0.2395,1.0,0.827,1
2023-03-06,35.6437006,0.24,7.7125,1.0425,0
2023-03-14,34.5275589,0.24,7.7125,0.9685,2
2023-03-22,39.639764150000005,0.2423,7.7125,1.1195,0
2023-03-30,37.4350389,0.2423,7.7125,1.114,0
2023-04-07,31.22047285,0.2497999999999999,17.671499999999998,1.367,0
2023-04-15,39.2401573,0.2497999999999999,17.671499999999998,1.4265,0
2023-04-23,40.659448350000005,0.2471499999999999,17.671499999999998,0.891,0
2023-05-01,38.50984235,0.2471499999999999,111.542,1.5955,0
2023-05-09,36.4153546,0.28515,111.542,1.4015,0
2023-05-17,35.40944895,0.28515,111.542,1.7,0
2023-05-25,36.6082675,0.32195,111.542,1.6015,0
2023-06-02,38.12401565,0.32195,7.9495,1.4130000000000005,0
2023-06-10,43.58070895,0.2992,7.9495,0.8770000000000001,0
2023-06-18,42.161417400000005,0.2992,7.9495,1.4085,0
2023-06-26,35.27165375,0.2918,7.9495,1.6645,0
2023-07-04,36.01574795,0.2918,33.361000000000004,2.2515,0
2023-07-12,37.77952775,0.3096,33.361000000000004,1.6235,0
2023-07-20,34.81692915,0.3096,33.361000000000004,2.218,0
2023-07-28,37.2696849,0.29255,33.361000000000004,2.3455000000000004,0
2023-08-05,36.7047242,0.29255,41.508500000000005,2.0665000000000004,0
2023-08-13,33.990157950000004,0.2833,41.508500000000005,2.7155,0
2023-08-21,32.4055122,0.2833,41.508500000000005,2.6865,0
2023-08-29,35.10629934999999,0.291,41.508500000000005,2.1565000000000003,0
2023-09-06,36.51181115,0.291,1.53,1.716,1
2023-09-14,37.66929155,0.2729499999999999,1.53,1.723,0
2023-09-22,38.179134,0.2729499999999999,1.53,1.5139999999999998,0
2023-09-30,32.28149605,0.2672,1.53,,0
2023-10-08,30.88976385,0.2672,24.675,1.6424999999999996,0
2023-10-16,32.15748075,0.2614,24.675,1.5875,0
2023-10-24,26.70078755,0.2614,24.675,5001.3675,0
2023-11-01,30.65551165,0.25395,58.191,1.101,0
2023-11-09,30.0354332,0.25395,58.191,1.3785,0
2023-11-17,28.9744096,0.2658,58.191,0.996,0
2023-11-25,25.51574805,0.2658,58.191,0.6805,0
2023-12-03,21.31299205,0.31165,75.45349999999999,1.308,0
2023-12-11,20.25196855,0.31165,75.45349999999999,0.6345,0
2023-12-19,20.95472425,0.27485,75.45349999999999,1.0775,0
2023-12-27,20.8720471,0.27485,75.45349999999999,0.5055000000000001,0
