date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,26.81102395,0.22225,1.0,0.6059999999999999,0
2023-01-09,27.30708675,0.22225,1.0,0.4885,0
2023-01-17,26.48031505,0.2161499999999999,1.0,0.7609999999999999,0
2023-01-25,27.7204723,0.2161499999999999,1.0,1.007,0
2023-02-02,30.35236215,0.20725,1.0,0.7043999999999999,0
2023-02-10,28.42322835,0.20725,1.0,0.9585,0
2023-02-18,33.411418049999995,0.2035,1.0,0.7545,1
2023-02-26,36.98031485,0.2035,1.0,0.5065000000000001,0
2023-03-06,39.4330709,0.2015,1.0,0.804,0
2023-03-14,37.91732319999999,0.2015,1.0,0.829,0
2023-03-22,40.32874005,0.19745,1.0,0.8530000000000001,0
2023-03-30,40.97637745,0.19745,1.0,1.2159999999999995,1
2023-04-07,38.8129928,0.2056499999999999,3.26,1.384,0
2023-04-15,39.9842519,0.2056499999999999,3.26,1.2055,0
2023-04-23,44.15944945,0.2019,3.26,0.5954999999999999,0
2023-05-01,43.93897665,0.2019,16.7945,1.5835,0
2023-05-09,44.5866143,0.1986,16.7945,1.0305,1
2023-05-17,42.1338581,0.1986,16.7945,1.5005,0
2023-05-25,44.57283485000001,0.20625,16.7945,1.4325,0
2023-06-02,45.0,0.20625,9.7455,1.1315,0
2023-06-10,45.0,0.208,9.7455,1.0755,1
2023-06-18,45.0,0.208,9.7455,1.5240000000000002,0
2023-06-26,41.9271651,0.20675,9.7455,1.4634999999999998,1
2023-07-04,37.7657478,0.20675,53.43150000000001,1.964,2
2023-07-12,42.4921263,0.2303,53.43150000000001,1.7795,0
2023-07-20,39.98425125,0.2303,53.43150000000001,2.2452,0
2023-07-28,38.13779555,0.23315,53.43150000000001,2.3025,0
2023-08-05,43.56692890000001,0.23315,40.5495,1.894,0
2023-08-13,38.50984255,0.2357,40.5495,1.943,0
2023-08-21,32.97047289999999,0.2357,40.5495,2.0445,0
2023-08-29,35.4370081,0.26695,40.5495,2.0315000000000003,1
2023-09-06,38.785433450000006,0.26695,11.5835,1.503,0
2023-09-14,39.019684950000006,0.27405,11.5835,1.813,0
2023-09-22,41.8307084,0.27405,11.5835,1.537,0
2023-09-30,37.2007876,0.2593999999999999,11.5835,,0
2023-10-08,29.0984252,0.2593999999999999,44.4945,1.7420000000000002,0
2023-10-16,29.23622065,0.2771499999999999,44.4945,1.38,0
2023-10-24,32.88779565,0.2771499999999999,44.4945,1.3744999999999998,0
2023-11-01,32.6535436,0.2685499999999999,49.42,1.1745,0
2023-11-09,23.8622047,0.2685499999999999,49.42,1.384,0
2023-11-17,25.11614165,0.29945,49.42,0.9265,0
2023-11-25,19.0807084,0.29945,49.42,0.7705000000000001,0
2023-12-03,21.533464100000003,0.3646,51.271,0.538,0
2023-12-11,16.8759839,0.3646,51.271,0.6599999999999999,0
2023-12-19,17.909448750000003,0.3209999999999999,51.271,1.3265000000000002,0
2023-12-27,19.50787395,0.3209999999999999,51.271,0.4654999999999999,0
