date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,26.14960615,0.5201499999999999,1.188,0.8724999999999999,0
2023-01-09,25.405512,0.5201499999999999,1.188,0.8940000000000001,0
2023-01-17,26.039369850000003,0.4609999999999999,1.188,1.058,0
2023-01-25,26.163385750000003,0.4609999999999999,1.188,1.237,0
2023-02-02,27.54133865,0.45515,1.632,0.9135,0
2023-02-10,29.718503700000003,0.45515,1.632,1.1395,0
2023-02-18,27.98228385,0.4079499999999999,1.632,1.0115,0
2023-02-26,34.968503899999995,0.4079499999999999,1.632,0.979,0
2023-03-06,33.1220477,0.386,9.556,1.2715,0
2023-03-14,36.3877955,0.386,9.556,1.1725,0
2023-03-22,38.5098426,0.37545,9.556,1.3215,0
2023-03-30,35.36810995,0.37545,9.556,1.4255,0
2023-04-07,23.366141700000004,0.4378499999999999,50.669,79999.698,0
2023-04-15,36.9251972,0.4378499999999999,50.669,1.653,0
2023-04-23,37.393700800000005,0.4206,50.669,1.1375,0
2023-05-01,36.07086674999999,0.4206,161.418,1.7685000000000002,0
2023-05-09,34.38976385,0.45495,161.418,1.8935,0
2023-05-17,35.60236295,0.45495,161.418,2.1035,0
2023-05-25,36.30511815,0.5103500000000001,161.418,1.9685,0
2023-06-02,34.99606279999999,0.5103500000000001,14.262,1.891,0
2023-06-10,40.49409465,0.4408,14.262,1.2185,0
2023-06-18,40.742126,0.4408,14.262,1.7795,0
2023-06-26,37.86220505,0.4852999999999999,14.262,1.867,0
2023-07-04,35.74015745,0.4852999999999999,47.1815,2.2805,0
2023-07-12,36.45669305,0.4572999999999999,47.1815,1.956,0
2023-07-20,34.03149629999999,0.4572999999999999,47.1815,3.091,0
2023-07-28,36.6633855,0.4624,47.1815,2.4425000000000003,0
2023-08-05,38.34448855000001,0.4624,34.102999999999994,2.172,0
2023-08-13,33.76968485,0.4261,34.102999999999994,2.696,0
2023-08-21,31.64763745,0.4261,34.102999999999994,10002.836,0
2023-08-29,34.6929135,0.4835,34.102999999999994,2.5365,0
2023-09-06,37.00787375,0.4835,1.0,1.999,0
2023-09-14,35.39566965,0.44325,1.0,2.1315,0
2023-09-22,36.49803205,0.44325,1.0,1.957,0
2023-09-30,32.24015765,0.42055,1.0,,0
2023-10-08,36.2637794,0.42055,40.0745,2.045,0
2023-10-16,32.17125969999999,0.4421,40.0745,1.72,0
2023-10-24,26.3700787,0.4421,40.0745,54999.989,0
2023-11-01,30.25590525,0.4674,98.221,1.316,0
2023-11-09,28.712598250000003,0.4674,98.221,1.7975,0
2023-11-17,28.643700750000004,0.48145,98.221,1.2760000000000002,0
2023-11-25,26.63188955,0.48145,98.221,0.8375,0
2023-12-03,22.801180950000003,0.5582,148.29300000000003,1.4205,0
2023-12-11,20.7204724,0.5582,148.29300000000003,1.3170000000000002,0
2023-12-19,20.155511500000003,0.4929,148.29300000000003,20001.049,0
2023-12-27,19.2460631,0.4929,148.29300000000003,0.6395,0
