date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,25.9291336,0.7293999999999999,2.097,1.9835,0
2023-01-09,24.77165325,0.7293999999999999,2.097,1.535,0
2023-01-17,21.8917323,0.6655,2.097,20001.554,0
2023-01-25,25.01968525,0.6655,2.097,2.619,0
2023-02-02,24.75787415,0.67005,14.054000000000002,1.7285,2
2023-02-10,23.6279529,0.67005,14.054000000000002,2.176,1
2023-02-18,30.60039365,0.5744,14.054000000000002,1.8155,5
2023-02-26,30.86220495,0.5744,14.054000000000002,2.2115,4
2023-03-06,33.2598429,0.5169,36.073,2.3340000000000005,0
2023-03-14,32.0610238,0.5169,36.073,2.682,2
2023-03-22,33.5354332,0.5581,36.073,2.8105,2
2023-03-30,30.49015755,0.5581,36.073,30001.795999999995,0
2023-04-07,29.05708635,0.57415,112.1385,10002.4765,0
2023-04-15,30.338583150000005,0.57415,112.1385,75000.013,0
2023-04-23,30.39370125,0.6223500000000002,112.1385,2.069,2
2023-05-01,33.2460631,0.6223500000000002,359.602,3.306,3
2023-05-09,31.5511812,0.64765,359.602,3.3365,1
2023-05-17,34.568897850000006,0.64765,359.602,4.269500000000001,0
2023-05-25,32.61220445,0.658,359.602,3.816,2
2023-06-02,32.22637785,0.658,119.4635,3.8515,3
2023-06-10,37.72440965,0.6390500000000001,119.4635,2.768,22
2023-06-18,40.52165355,0.6390500000000001,119.4635,3.588,8
2023-06-26,36.9114177,0.5589000000000001,119.4635,3.835,1
2023-07-04,39.171259500000005,0.5589000000000001,65.0875,4.534000000000001,11
2023-07-12,38.9783465,0.5361499999999999,65.0875,4.0335,9
2023-07-20,38.992126,0.5361499999999999,65.0875,5005.0265,3
2023-07-28,38.35826735,0.5108499999999999,65.0875,5.1155,0
2023-08-05,39.10236175,0.5108499999999999,97.0225,3.8825,0
2023-08-13,39.68110165,0.4423499999999999,97.0225,5.291,7
2023-08-21,35.5059054,0.4423499999999999,97.0225,4.24,0
2023-08-29,40.3149606,0.5208999999999999,97.0225,4.443499999999999,4
2023-09-06,39.92913365,0.5208999999999999,63.6025,4.1235,1
2023-09-14,37.324803200000005,0.5003,63.6025,4.1295,0
2023-09-22,36.580708650000005,0.5003,63.6025,4.016,4
2023-09-30,34.03149625,0.53185,63.6025,,3
2023-10-08,34.4586618,0.53185,130.2125,4.114,3
2023-10-16,34.33464595,0.5428499999999999,130.2125,2.7065,6
2023-10-24,29.02952745,0.5428499999999999,130.2125,55000.81800000001,0
2023-11-01,31.4271658,0.58345,60.1865,2.775,2
2023-11-09,26.7283465,0.58345,60.1865,35001.709500000004,0
2023-11-17,28.244094500000006,0.62355,60.1865,2.8920000000000003,0
2023-11-25,22.7322834,0.62355,60.1865,5002.1485,0
2023-12-03,23.3110236,0.6644,122.8325,1.6875,0
2023-12-11,21.7952754,0.6644,122.8325,1.8345,1
2023-12-19,21.93307085,0.67405,122.8325,2.3125,0
2023-12-27,20.49999995,0.67405,122.8325,1.3915,0
