date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,26.507874000000005,0.28145,1.0,0.687,0
2023-01-09,26.06692895,0.28145,1.0,0.7205,0
2023-01-17,27.389763800000004,0.2634999999999999,1.0,0.7555,0
2023-01-25,28.0236222,0.2634999999999999,1.0,1.0175,0
2023-02-02,29.2775588,0.248,1.0,0.817,3
2023-02-10,29.4980316,0.248,1.0,1.009,2
2023-02-18,31.206693049999995,0.24125,1.0,0.8149999999999998,1
2023-02-26,34.500000099999994,0.24125,1.0,0.909,1
2023-03-06,36.47047235,0.2443,8.0975,1.0870000000000002,0
2023-03-14,33.948818849999995,0.2443,8.0975,1.016,1
2023-03-22,39.9429132,0.2497999999999999,8.0975,1.1789999999999998,4
2023-03-30,39.2125986,0.2497999999999999,8.0975,1.0064999999999995,0
2023-04-07,33.46653585,0.25495,23.205,1.3365,1
2023-04-15,40.61810955,0.25495,23.205,1.4335,0
2023-04-23,41.045275,0.2405,23.205,0.9150000000000004,2
2023-05-01,39.3228349,0.2405,52.751,1.514,1
2023-05-09,40.5767711,0.25925,52.751,1.468,2
2023-05-17,37.84842535,0.25925,52.751,1.671,0
2023-05-25,38.7716534,0.28325,52.751,1.6235,0
2023-06-02,40.49409415,0.28325,12.056,1.3515,0
2023-06-10,44.72440945,0.26805,12.056,0.7685000000000001,0
2023-06-18,43.429135200000005,0.26805,12.056,1.334,0
2023-06-26,34.513779650000004,0.2740999999999999,12.056,1.652,1
2023-07-04,34.513779799999995,0.2740999999999999,52.4055,2.2315,0
2023-07-12,37.14566905,0.30465,52.4055,1.6545,0
2023-07-20,35.83661395,0.30465,52.4055,2.4840000000000004,0
2023-07-28,38.02755895,0.2969,52.4055,2.3355,0
2023-08-05,35.18897629999999,0.2969,117.4555,2.028,0
2023-08-13,31.9783467,0.3231,117.4555,5002.392,0
2023-08-21,31.01377975,0.3231,117.4555,2.526,0
2023-08-29,34.444881800000005,0.36865,117.4555,2.1555,1
2023-09-06,35.2992129,0.36865,12.107499999999998,1.5315,1
2023-09-14,38.20669305,0.32135,12.107499999999998,1.6575,0
2023-09-22,38.31692925,0.32135,12.107499999999998,1.4555,0
2023-09-30,32.295275749999995,0.30055,12.107499999999998,,0
2023-10-08,27.8582678,0.30055,33.3965,2.063,0
2023-10-16,31.84055095,0.2908,33.3965,1.4515,0
2023-10-24,27.43110255,0.2908,33.3965,1.2955,0
2023-11-01,31.11023605,0.28955,43.1285,1.1295,0
2023-11-09,29.45669265,0.28955,43.1285,1.2905,2
2023-11-17,28.47834645,0.2989,43.1285,0.996,0
2023-11-25,24.57874035,0.2989,43.1285,0.5735,0
2023-12-03,18.2263779,0.3504499999999999,61.114,30000.616500000004,0
2023-12-11,19.81102345,0.3504499999999999,61.114,0.6495,0
2023-12-19,21.0236223,0.31575,61.114,1.1035,0
2023-12-27,19.9488189,0.31575,61.114,0.5189999999999999,0
