date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,23.39370095,0.50915,1.1445,0.9355,0
2023-01-09,22.30511815,0.50915,1.1445,0.9785,0
2023-01-17,23.69685065,0.4689,1.1445,1.0204999999999995,0
2023-01-25,23.33858275,0.4689,1.1445,1.357,0
2023-02-02,23.2421262,0.4291,1.282,0.9825000000000002,0
2023-02-10,25.1574801,0.4291,1.282,1.084,0
2023-02-18,25.86023635,0.41395,1.282,0.8815,0
2023-02-26,31.0413386,0.41395,1.282,1.0895,2
2023-03-06,30.61417275,0.3923,15.617,1.2875,1
2023-03-14,28.864173,0.3923,15.617,1.3215,0
2023-03-22,32.1023623,0.3894,15.617,1.4305,2
2023-03-30,31.7992133,0.3894,15.617,1.1945,1
2023-04-07,26.7834644,0.41925,29.222,1.575,0
2023-04-15,33.71456685,0.41925,29.222,1.6125,0
2023-04-23,34.610236300000004,0.4122,29.222,1.202,0
2023-05-01,33.714566899999994,0.4122,148.7935,1.834,0
2023-05-09,32.8464566,0.42145,148.7935,1.6665,0
2023-05-17,30.61417315,0.42145,148.7935,1.943,0
2023-05-25,32.4881889,0.46935,148.7935,1.909,0
2023-06-02,30.5728353,0.46935,20.5545,2.0275,0
2023-06-10,37.80708665,0.4464,20.5545,1.03,1
2023-06-18,37.13188985,0.4464,20.5545,1.5490000000000002,0
2023-06-26,31.1653545,0.44065,20.5545,2.3200000000000003,0
2023-07-04,29.53937005,0.44065,80.97550000000001,2.5725,0
2023-07-12,31.5236223,0.47515,80.97550000000001,2.004,0
2023-07-20,28.87795245,0.47515,80.97550000000001,10002.6525,0
2023-07-28,28.1614174,0.4823499999999999,80.97550000000001,2.5945,0
2023-08-05,32.52952775000001,0.4823499999999999,84.581,2.2045000000000003,0
2023-08-13,26.97637795,0.5004500000000001,84.581,30001.968,0
2023-08-21,26.7007875,0.5004500000000001,84.581,2.964,0
2023-08-29,30.5177164,0.55315,84.581,2.646,0
2023-09-06,30.7244093,0.55315,3.3290000000000006,1.8615,0
2023-09-14,31.248031750000003,0.4987499999999999,3.3290000000000006,1.985,0
2023-09-22,31.9783466,0.4987499999999999,3.3290000000000006,1.7279999999999998,0
2023-09-30,28.36811025,0.4947,3.3290000000000006,,0
2023-10-08,32.73622060000001,0.4947,39.315000000000005,2.4545,0
2023-10-16,25.26771655,0.5064500000000001,39.315000000000005,1.7475,0
2023-10-24,22.6358269,0.5064500000000001,39.315000000000005,40000.36899999999,0
2023-11-01,24.3169291,0.5245,56.9915,1.4665,0
2023-11-09,23.25590525,0.5245,56.9915,1.621,0
2023-11-17,25.69488205,0.4958499999999999,56.9915,1.3435,0
2023-11-25,23.903543300000003,0.4958499999999999,56.9915,1.005,0
2023-12-03,18.8464565,0.5438500000000001,148.7735,15001.078,0
2023-12-11,18.72244085,0.5438500000000001,148.7735,0.7215,0
2023-12-19,18.901574825,0.4912499999999999,148.7735,10001.037,0
2023-12-27,16.8208661,0.4912499999999999,148.7735,0.7324999999999999,0
