date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,10024.277953,10000.34505,2.9445,2.125,0
2023-01-09,10025.22874025,10000.34505,2.9445,1.9895,0
2023-01-17,10024.636220699998,10000.31135,2.9445,5002.3805,0
2023-01-25,10024.47086615,10000.31135,2.9445,10002.356500000002,0
2023-02-02,10025.6007874,10000.30875,1.286,2.0635000000000003,2
2023-02-10,10024.153937,10000.30875,1.286,2.5375,1
2023-02-18,10027.9846461,10000.2523,1.286,2.2785,6
2023-02-26,10031.53976405,10000.2523,1.286,2.1644999999999994,5
2023-03-06,10030.5338583,10000.242450000002,19.3935,2.8040000000000003,1
2023-03-14,10032.10472395,10000.242450000002,19.3935,2.989,3
2023-03-22,10033.6066929,10000.2289,19.3935,3.0685,5
2023-03-30,10029.77598445,10000.2289,19.3935,30001.969000000005,1
2023-04-07,10029.9000002,10000.321050000002,70.80799999999999,2.879,0
2023-04-15,10029.36259885,10000.321050000002,70.80799999999999,60000.8815,1
2023-04-23,10031.8429133,10000.30285,70.80799999999999,2.918,2
2023-05-01,10034.55748015,10000.30285,157.81099999999998,3.223,2
2023-05-09,10030.1204726,10000.3126,157.81099999999998,10003.645,1
2023-05-17,10035.411811000002,10000.3126,157.81099999999998,4.7155000000000005,2
2023-05-25,10033.964960599998,10000.32525,157.81099999999998,10003.912,6
2023-06-02,10032.60078765,10000.32525,36.3275,4.8325000000000005,4
2023-06-10,10033.24842555,10000.27045,36.3275,2.589,10
2023-06-18,10036.87244085,10000.27045,36.3275,4.0845,2
2023-06-26,10035.26023635,10000.2849,36.3275,10003.6985,4
2023-07-04,10034.11653555,10000.2849,89.977,4.944,2
2023-07-12,10032.20118105,10000.32165,89.977,25003.458,2
2023-07-20,10035.48070865,10000.32165,89.977,15004.9465,2
2023-07-28,10032.8488193,10000.310699999998,89.977,10004.842,0
2023-08-05,10032.90393695,10000.310699999998,45.691,4.9185,2
2023-08-13,10034.50236185,10000.27635,45.691,25003.9545,1
2023-08-21,10033.6204721,10000.27635,45.691,5.284,0
2023-08-29,10036.8586619,10000.2923,45.691,5.4765,0
2023-09-06,10036.61063045,10000.2923,33.286500000000004,4.438000000000001,3
2023-09-14,10034.9570862,10000.258,33.286500000000004,4.6485,6
2023-09-22,10035.0673226,10000.258,33.286500000000004,4.454,2
2023-09-30,10031.6499999,10000.30095,33.286500000000004,,1
2023-10-08,10030.94724405,10000.30095,150.51999999999998,5004.6095000000005,1
2023-10-16,10030.8094485,10000.3291,150.51999999999998,3.215,1
2023-10-24,20020.78031465,10000.3291,150.51999999999998,94999.2175,0
2023-11-01,10027.75039375,10000.416,53.385000000000005,3.4375,0
2023-11-09,10026.2484252,10000.416,53.385000000000005,3.3115,0
2023-11-17,10026.17952755,10000.45605,53.385000000000005,3.0045,1
2023-11-25,10024.42952775,10000.45605,53.385000000000005,3.2030000000000003,1
2023-12-03,10021.19133875,10000.50455,138.00849999999997,10002.537,0
2023-12-11,10022.0870079,10000.50455,138.00849999999997,2.6715,2
2023-12-19,10021.30157525,10000.5042,138.00849999999997,3.0170000000000003,0
2023-12-27,35008.46496045,10000.5042,138.00849999999997,99999.0,0
