date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,25.41929135,0.2348999999999999,3.0995000000000004,0.7515,0
2023-01-09,25.0748033,0.2348999999999999,3.0995000000000004,0.54,0
2023-01-17,25.3917322,0.2314999999999999,3.0995000000000004,0.6785,0
2023-01-25,25.1299215,0.2314999999999999,3.0995000000000004,0.987,0
2023-02-02,26.383858,0.2147999999999999,1.5375,0.6685,0
2023-02-10,24.39960655,0.2147999999999999,1.5375,0.9215,0
2023-02-18,30.159449,0.2057,1.5375,0.7859999999999999,0
2023-02-26,34.1555121,0.2057,1.5375,0.756,0
2023-03-06,34.43110245,0.21195,6.7155000000000005,1.0450000000000002,0
2023-03-14,34.77559085,0.21195,6.7155000000000005,1.122,2
2023-03-22,38.06889794999999,0.21075,6.7155000000000005,0.876,0
2023-03-30,32.14370065000001,0.21075,6.7155000000000005,1.719,0
2023-04-07,29.15354345,0.2199499999999999,33.7285,1.493,0
2023-04-15,36.2362209,0.2199499999999999,33.7285,1.4875,0
2023-04-23,39.3917321,0.2358999999999999,33.7285,0.867,0
2023-05-01,41.26574750000001,0.2358999999999999,149.0115,1.611,0
2023-05-09,37.7519683,0.24815,149.0115,1.4330000000000005,0
2023-05-17,33.09448865,0.24815,149.0115,1.853,0
2023-05-25,32.62598379999999,0.27185,149.0115,1.4595,0
2023-06-02,35.4232285,0.27185,19.684500000000003,1.626,0
2023-06-10,43.6082676,0.2665,19.684500000000003,1.206,0
2023-06-18,43.73228365000001,0.2665,19.684500000000003,1.6985,0
2023-06-26,39.44685045,0.27025,19.684500000000003,1.9045,0
2023-07-04,39.2401577,0.27025,20.818,1.9365,0
2023-07-12,41.12795275,0.2357,20.818,1.482,0
2023-07-20,38.1240155,0.2357,20.818,2.353,0
2023-07-28,39.29527515,0.2374,20.818,2.2705,0
2023-08-05,42.06496034999999,0.2374,46.278,1.5775,0
2023-08-13,39.29527585,0.23035,46.278,2.4885,0
2023-08-21,34.88582610000001,0.23035,46.278,2.052,0
2023-08-29,37.37992115,0.2244499999999999,46.278,1.836,0
2023-09-06,39.50196875,0.2244499999999999,6.2225,1.7705000000000002,0
2023-09-14,37.8208655,0.2386499999999999,6.2225,1.5604999999999998,0
2023-09-22,37.91732235,0.2386499999999999,6.2225,1.5655,0
2023-09-30,35.133858149999995,0.2294,6.2225,,0
2023-10-08,28.8090551,0.2294,35.008,1.472,0
2023-10-16,32.1850395,0.2134999999999999,35.008,1.2049999999999998,0
2023-10-24,30.64173255,0.2134999999999999,35.008,1.4199999999999997,0
2023-11-01,28.28543325,0.2085499999999999,191.7015,1.2075,0
2023-11-09,23.03543295,0.2085499999999999,191.7015,45000.8715,0
2023-11-17,24.66141755,0.26625,191.7015,1.1614999999999998,0
2023-11-25,18.625984100000004,0.26625,191.7015,0.713,0
2023-12-03,18.97047235,0.29535,66.151,0.8549999999999999,0
2023-12-11,18.51574785,0.29535,66.151,0.8104999999999999,0
2023-12-19,16.18700765,0.30925,66.151,1.2925,0
2023-12-27,16.986220349999996,0.30925,66.151,0.605,0
