date,land_surface,ndvi,precipitation,water_vapor,fire_count
2023-01-01,26.94881905,0.2206999999999999,1.094,0.6489999999999999,0
2023-01-09,26.97637805,0.2206999999999999,1.094,0.493,0
2023-01-17,25.5984251,0.2143499999999999,1.094,0.7959999999999999,0
2023-01-25,25.6673226,0.2143499999999999,1.094,0.951,0
2023-02-02,29.622047150000004,0.205,1.0,0.6799999999999999,0
2023-02-10,28.6574805,0.205,1.0,0.952,0
2023-02-18,31.0826772,0.2006,1.0,0.8875,0
2023-02-26,36.484252100000006,0.2006,1.0,0.6645,0
2023-03-06,38.38582705,0.19255,1.0,0.9015,0
2023-03-14,36.87007845,0.19255,1.0,0.8115000000000002,0
2023-03-22,40.08070885000001,0.19505,1.0,0.8215,0
2023-03-30,40.19094455,0.19505,1.0,1.332,0
2023-04-07,34.92716514999999,0.1989,22.6165,1.5630000000000002,0
2023-04-15,40.0807082,0.1989,22.6165,1.3975000000000002,0
2023-04-23,43.66338585,0.1815999999999999,22.6165,0.6739999999999998,0
2023-05-01,41.58267715,0.1815999999999999,61.025,1.789,0
2023-05-09,44.669291650000005,0.1919,61.025,1.1569999999999998,0
2023-05-17,40.81102345000001,0.1919,61.025,1.6005000000000005,0
2023-05-25,39.2125984,0.19865,61.025,1.685,0
2023-06-02,43.67716545,0.19865,11.478,1.3050000000000002,0
2023-06-10,45.0,0.19315,11.478,1.1555,0
2023-06-18,45.0,0.19315,11.478,1.6075000000000004,0
2023-06-26,42.91929175,0.18925,11.478,1.787,0
2023-07-04,37.7106296,0.18925,58.0505,2.0185000000000004,2
2023-07-12,42.14763765,0.2182,58.0505,1.718,0
2023-07-20,40.24606245,0.2182,58.0505,1.976,0
2023-07-28,39.2814965,0.21675,58.0505,2.2375000000000003,0
2023-08-05,43.7736225,0.21675,47.6345,1.957,0
2023-08-13,39.295275,0.2194999999999999,47.6345,2.281,0
2023-08-21,35.67125985,0.2194999999999999,47.6345,2.1555000000000004,0
2023-08-29,34.5000003,0.23295,47.6345,1.949,0
2023-09-06,37.669291300000005,0.23295,12.815500000000004,1.657,0
2023-09-14,37.28346475000001,0.26365,12.815500000000004,1.8425,0
2023-09-22,39.074803200000005,0.26365,12.815500000000004,1.565,0
2023-09-30,36.87007865,0.2454,12.815500000000004,,0
2023-10-08,27.7755906,0.2454,52.060500000000005,1.9005,0
2023-10-16,31.151574850000003,0.25555,52.060500000000005,1.2355,0
2023-10-24,30.36614115,0.25555,52.060500000000005,1.4940000000000002,0
2023-11-01,31.592519900000003,0.24515,63.179,1.3275,0
2023-11-09,24.592519650000003,0.24515,63.179,1.4175,0
2023-11-17,24.04133845,0.2742,63.179,1.0455,0
2023-11-25,18.047244,0.2742,63.179,0.61,0
2023-12-03,20.8996065,0.32575,51.5345,0.495,0
2023-12-11,18.2677165,0.32575,51.5345,5000.547,0
2023-12-19,16.37992115,0.28285,51.5345,1.5475,0
2023-12-27,17.523621900000002,0.28285,51.5345,0.492,0
