Archivo,Promedio
LAND_SURFACE_1.csv,27.183070800000003
LAND_SURFACE_2.csv,26.466535450000002
LAND_SURFACE_3.csv,26.287401699999997
LAND_SURFACE_4.csv,28.42322835
LAND_SURFACE_5.csv,28.16141725
LAND_SURFACE_6.csv,28.561023799999997
LAND_SURFACE_7.csv,30.1732281
LAND_SURFACE_8.csv,34.92716505
LAND_SURFACE_9.csv,36.3602362
LAND_SURFACE_10.csv,38.33070869999999
LAND_SURFACE_11.csv,40.13582670000001
LAND_SURFACE_12.csv,36.60826775
LAND_SURFACE_13.csv,28.257874000000005
LAND_SURFACE_14.csv,39.68110225
LAND_SURFACE_15.csv,40.64566885
LAND_SURFACE_16.csv,38.661417150000005
LAND_SURFACE_17.csv,38.6062997
LAND_SURFACE_18.csv,36.87007845
LAND_SURFACE_19.csv,36.8149612
LAND_SURFACE_20.csv,38.64763805
LAND_SURFACE_21.csv,44.090551
LAND_SURFACE_22.csv,43.04330710000001
LAND_SURFACE_23.csv,39.915353950000004
LAND_SURFACE_24.csv,36.70472405
LAND_SURFACE_25.csv,39.40551165
LAND_SURFACE_26.csv,36.8700784
LAND_SURFACE_27.csv,36.01574855
LAND_SURFACE_28.csv,39.26771615
LAND_SURFACE_29.csv,35.051181
LAND_SURFACE_30.csv,31.60629935
LAND_SURFACE_31.csv,36.56692905
LAND_SURFACE_32.csv,36.7874015
LAND_SURFACE_33.csv,36.6633853
LAND_SURFACE_34.csv,38.31692905
LAND_SURFACE_35.csv,32.26771695
LAND_SURFACE_36.csv,31.3996066
LAND_SURFACE_37.csv,32.5708666
LAND_SURFACE_38.csv,26.79724405
LAND_SURFACE_39.csv,29.52559025
LAND_SURFACE_40.csv,23.958661499999998
LAND_SURFACE_41.csv,28.3267716
LAND_SURFACE_42.csv,24.23425185
LAND_SURFACE_43.csv,20.7204723
LAND_SURFACE_44.csv,20.2657478
LAND_SURFACE_45.csv,18.419291199999996
LAND_SURFACE_46.csv,20.486220449999998
