Archivo,Promedio
NDVI_1.csv,0.7577499999999999
NDVI_2.csv,0.7214
NDVI_3.csv,0.7339999999999999
NDVI_4.csv,0.67245
NDVI_5.csv,0.621
NDVI_6.csv,0.58925
NDVI_7.csv,0.6846500000000001
NDVI_8.csv,0.743
NDVI_9.csv,0.79795
NDVI_10.csv,0.8188000000000001
NDVI_11.csv,0.7403500000000001
NDVI_12.csv,0.6922
NDVI_13.csv,0.65945
NDVI_14.csv,0.6882499999999999
NDVI_15.csv,0.6701
NDVI_16.csv,0.7363999999999999
NDVI_17.csv,0.6310499999999999
NDVI_18.csv,0.6169499999999999
NDVI_19.csv,0.7503
NDVI_20.csv,0.79775
NDVI_21.csv,0.8098500000000002
NDVI_22.csv,0.8301499999999999
NDVI_23.csv,0.78745
