Archivo,Promedio
LAND_SURFACE_1.csv,27.32086615
LAND_SURFACE_2.csv,27.2381894
LAND_SURFACE_3.csv,27.265748099999996
LAND_SURFACE_4.csv,26.8523621
LAND_SURFACE_5.csv,29.332677249999996
LAND_SURFACE_6.csv,28.9606298
LAND_SURFACE_7.csv,33.71456675
LAND_SURFACE_8.csv,35.850393000000004
LAND_SURFACE_9.csv,39.7775593
LAND_SURFACE_10.csv,38.124015549999996
LAND_SURFACE_11.csv,41.73425149999999
LAND_SURFACE_12.csv,42.629921
LAND_SURFACE_13.csv,41.155512099999996
LAND_SURFACE_14.csv,41.76181045
LAND_SURFACE_15.csv,43.37401634999999
LAND_SURFACE_16.csv,42.6299216
LAND_SURFACE_17.csv,44.71063015
LAND_SURFACE_18.csv,40.466535
LAND_SURFACE_19.csv,44.751968700000006
LAND_SURFACE_20.csv,45.0
LAND_SURFACE_21.csv,45.0
LAND_SURFACE_22.csv,45.0
LAND_SURFACE_23.csv,41.85826785
LAND_SURFACE_24.csv,36.15354275
LAND_SURFACE_25.csv,42.960630599999995
LAND_SURFACE_26.csv,41.003936700000004
LAND_SURFACE_27.csv,39.763779650000004
LAND_SURFACE_28.csv,42.21653585
LAND_SURFACE_29.csv,36.99409415000001
LAND_SURFACE_30.csv,31.606299149999995
LAND_SURFACE_31.csv,36.0295277
LAND_SURFACE_32.csv,39.7775586
LAND_SURFACE_33.csv,40.54921205
LAND_SURFACE_34.csv,42.5059059
LAND_SURFACE_35.csv,36.85629885
LAND_SURFACE_36.csv,28.781496250000004
LAND_SURFACE_37.csv,31.702756050000005
LAND_SURFACE_38.csv,31.523621949999995
LAND_SURFACE_39.csv,33.1082679
LAND_SURFACE_40.csv,25.91535435
LAND_SURFACE_41.csv,24.068897649999997
LAND_SURFACE_42.csv,17.44094475
LAND_SURFACE_43.csv,20.43110235
LAND_SURFACE_44.csv,14.1062993
LAND_SURFACE_45.csv,17.5236218
LAND_SURFACE_46.csv,18.4881889
