Archivo,Promedio
LAND_SURFACE_1.csv,23.435039599999996
LAND_SURFACE_2.csv,21.643700900000002
LAND_SURFACE_3.csv,22.1673228
LAND_SURFACE_4.csv,19.962598149999998
LAND_SURFACE_5.csv,21.5334645
LAND_SURFACE_6.csv,21.740157500000002
LAND_SURFACE_7.csv,25.69488215
LAND_SURFACE_8.csv,30.448818949999996
LAND_SURFACE_9.csv,29.718503799999997
LAND_SURFACE_10.csv,26.039369899999997
LAND_SURFACE_11.csv,31.275590750000003
LAND_SURFACE_12.csv,25.667322700000007
LAND_SURFACE_13.csv,23.90354335
LAND_SURFACE_14.csv,30.02165395
LAND_SURFACE_15.csv,31.068897600000003
LAND_SURFACE_16.csv,33.4389765
LAND_SURFACE_17.csv,30.47637815
LAND_SURFACE_18.csv,29.043307150000004
LAND_SURFACE_19.csv,28.312992100000002
LAND_SURFACE_20.csv,28.574803300000003
LAND_SURFACE_21.csv,36.415354549999996
LAND_SURFACE_22.csv,36.925197000000004
LAND_SURFACE_23.csv,33.23228365
LAND_SURFACE_24.csv,33.342520150000006
LAND_SURFACE_25.csv,35.188976000000004
LAND_SURFACE_26.csv,31.3444887
LAND_SURFACE_27.csv,32.7500001
LAND_SURFACE_28.csv,36.12598385
LAND_SURFACE_29.csv,33.21850395
LAND_SURFACE_30.csv,28.54724445
LAND_SURFACE_31.csv,31.78543305
LAND_SURFACE_32.csv,33.19094495
LAND_SURFACE_33.csv,31.895669399999996
LAND_SURFACE_34.csv,31.950787350000002
LAND_SURFACE_35.csv,30.2283464
LAND_SURFACE_36.csv,25.4468502
LAND_SURFACE_37.csv,25.6673228
LAND_SURFACE_38.csv,25.322834949999997
LAND_SURFACE_39.csv,24.881889949999998
LAND_SURFACE_40.csv,20.4586612
LAND_SURFACE_41.csv,21.94685025
LAND_SURFACE_42.csv,19.35629915
LAND_SURFACE_43.csv,20.21062995
LAND_SURFACE_44.csv,17.3307085
LAND_SURFACE_45.csv,16.2834644
LAND_SURFACE_46.csv,16.379921075000002
