Archivo,Promedio
LAND_SURFACE_1.csv,25.8602361
LAND_SURFACE_2.csv,27.10039395
LAND_SURFACE_3.csv,26.2047241
LAND_SURFACE_4.csv,26.466535799999996
LAND_SURFACE_5.csv,28.574802850000005
LAND_SURFACE_6.csv,27.624015550000003
LAND_SURFACE_7.csv,31.12401545
LAND_SURFACE_8.csv,35.533464
LAND_SURFACE_9.csv,39.198819549999996
LAND_SURFACE_10.csv,37.311023649999996
LAND_SURFACE_11.csv,40.9074796
LAND_SURFACE_12.csv,41.5275589
LAND_SURFACE_13.csv,38.647638099999995
LAND_SURFACE_14.csv,41.30708705
LAND_SURFACE_15.csv,43.663386200000005
LAND_SURFACE_16.csv,42.354330450000006
LAND_SURFACE_17.csv,45.0
LAND_SURFACE_18.csv,40.742126150000004
LAND_SURFACE_19.csv,41.6653547
LAND_SURFACE_20.csv,44.80708645
LAND_SURFACE_21.csv,45.0
LAND_SURFACE_22.csv,45.0
LAND_SURFACE_23.csv,42.54724415
LAND_SURFACE_24.csv,37.049212250000004
LAND_SURFACE_25.csv,43.5255908
LAND_SURFACE_26.csv,41.88582674999999
LAND_SURFACE_27.csv,40.21850345
LAND_SURFACE_28.csv,43.5944891
LAND_SURFACE_29.csv,38.3858273
LAND_SURFACE_30.csv,36.208662100000005
LAND_SURFACE_31.csv,37.06299225
LAND_SURFACE_32.csv,37.448819349999994
LAND_SURFACE_33.csv,36.9389762
LAND_SURFACE_34.csv,39.59842515
LAND_SURFACE_35.csv,35.161417500000006
LAND_SURFACE_36.csv,27.086614250000004
LAND_SURFACE_37.csv,30.118110100000003
LAND_SURFACE_38.csv,31.4822836
LAND_SURFACE_39.csv,32.033464599999995
LAND_SURFACE_40.csv,21.492125899999998
LAND_SURFACE_41.csv,23.60039395
LAND_SURFACE_42.csv,18.40551165
LAND_SURFACE_43.csv,21.657480049999997
LAND_SURFACE_44.csv,17.992126000000003
LAND_SURFACE_45.csv,17.30314945
LAND_SURFACE_46.csv,18.887795049999998
