lat/lon,-101.44999999999999,-101.35,-101.24999999999999,-101.14999999999999,-101.05
22.44999999999999,1.0,1.0,2.96,2.96,1.0
22.349999999999994,1.0,1.0,1.0,1.94,1.0
22.25,1.0,1.0,1.0,1.0,1.0
22.14999999999999,2.96,1.0,7.78,3.89,1.0
22.05,2.96,4.95,1.0,1.94,1.0
