Archivo,Promedio
WATER_VAPOR_1.csv,1.018
WATER_VAPOR_2.csv,0.9195
WATER_VAPOR_3.csv,1.2235
WATER_VAPOR_4.csv,1.467
WATER_VAPOR_5.csv,1.0145000000000002
WATER_VAPOR_6.csv,1.274
WATER_VAPOR_7.csv,1.0915000000000001
WATER_VAPOR_8.csv,1.207
WATER_VAPOR_9.csv,1.4575
WATER_VAPOR_10.csv,1.2975
WATER_VAPOR_11.csv,1.5370000000000001
WATER_VAPOR_12.csv,1.6939999999999997
WATER_VAPOR_13.csv,35001.274
WATER_VAPOR_14.csv,1.825
WATER_VAPOR_15.csv,1.3844999999999998
WATER_VAPOR_16.csv,2.0654999999999997
WATER_VAPOR_17.csv,1.964
WATER_VAPOR_18.csv,2.6505
WATER_VAPOR_19.csv,2.2715000000000005
WATER_VAPOR_20.csv,2.5309999999999997
WATER_VAPOR_21.csv,1.4620000000000002
WATER_VAPOR_22.csv,2.0300000000000002
WATER_VAPOR_23.csv,2.0175
WATER_VAPOR_24.csv,2.272
WATER_VAPOR_25.csv,2.1925
WATER_VAPOR_26.csv,3.2465
WATER_VAPOR_27.csv,2.7790000000000004
WATER_VAPOR_28.csv,2.297
WATER_VAPOR_29.csv,2.941
WATER_VAPOR_30.csv,3.311
WATER_VAPOR_31.csv,2.972
WATER_VAPOR_32.csv,2.2095000000000002
WATER_VAPOR_33.csv,2.207
WATER_VAPOR_34.csv,2.2969999999999997
WATER_VAPOR_35.csv,
WATER_VAPOR_36.csv,2.1915
WATER_VAPOR_37.csv,1.8210000000000002
WATER_VAPOR_38.csv,20001.037
WATER_VAPOR_39.csv,1.451
WATER_VAPOR_40.csv,25001.5705
WATER_VAPOR_41.csv,1.4375
WATER_VAPOR_42.csv,0.8545
WATER_VAPOR_43.csv,10001.117999999999
WATER_VAPOR_44.csv,1.2945
WATER_VAPOR_45.csv,50000.166000000005
WATER_VAPOR_46.csv,0.9010000000000001
