Archivo,Promedio
WATER_VAPOR_1.csv,1.8005
WATER_VAPOR_2.csv,1.586
WATER_VAPOR_3.csv,10002.514
WATER_VAPOR_4.csv,65000.3735
WATER_VAPOR_5.csv,5001.673
WATER_VAPOR_6.csv,2.2504999999999997
WATER_VAPOR_7.csv,2.0355
WATER_VAPOR_8.csv,2.0669999999999997
WATER_VAPOR_9.csv,2.6955
WATER_VAPOR_10.csv,35001.448
WATER_VAPOR_11.csv,2.9935
WATER_VAPOR_12.csv,2.939
WATER_VAPOR_13.csv,2.624
WATER_VAPOR_14.csv,50001.433999999994
WATER_VAPOR_15.csv,2.643
WATER_VAPOR_16.csv,3.197
WATER_VAPOR_17.csv,10003.571500000002
WATER_VAPOR_18.csv,4.2444999999999995
WATER_VAPOR_19.csv,10003.61
WATER_VAPOR_20.csv,4.3759999999999994
WATER_VAPOR_21.csv,2.6519999999999997
WATER_VAPOR_22.csv,3.8925000000000005
WATER_VAPOR_23.csv,20003.341500000002
WATER_VAPOR_24.csv,30003.207000000002
WATER_VAPOR_25.csv,20003.3965
WATER_VAPOR_26.csv,45002.849
WATER_VAPOR_27.csv,20004.360999999997
WATER_VAPOR_28.csv,4.417
WATER_VAPOR_29.csv,45002.28800000001
WATER_VAPOR_30.csv,4.8775
WATER_VAPOR_31.csv,4.9435
WATER_VAPOR_32.csv,4.2780000000000005
WATER_VAPOR_33.csv,4.6775
WATER_VAPOR_34.csv,4.2445
WATER_VAPOR_35.csv,
WATER_VAPOR_36.csv,5004.302999999999
WATER_VAPOR_37.csv,2.827
WATER_VAPOR_38.csv,99999.0
WATER_VAPOR_39.csv,3.1465
WATER_VAPOR_40.csv,25002.197
WATER_VAPOR_41.csv,3.1399999999999997
WATER_VAPOR_42.csv,2.982
WATER_VAPOR_43.csv,2.349
WATER_VAPOR_44.csv,2.3775000000000004
WATER_VAPOR_45.csv,5002.061
WATER_VAPOR_46.csv,10001.5645
