Archivo,Promedio
NDVI_1.csv,0.20604999999999998
NDVI_2.csv,0.19545
NDVI_3.csv,0.18505000000000002
NDVI_4.csv,0.17735
NDVI_5.csv,0.17174999999999999
NDVI_6.csv,0.1745
NDVI_7.csv,0.1854
NDVI_8.csv,0.19170000000000004
NDVI_9.csv,0.18345000000000003
NDVI_10.csv,0.18840000000000004
NDVI_11.csv,0.1823
NDVI_12.csv,0.18144999999999997
NDVI_13.csv,0.18875000000000003
NDVI_14.csv,0.19365
NDVI_15.csv,0.19249999999999998
NDVI_16.csv,0.1879
NDVI_17.csv,0.2048
NDVI_18.csv,0.20515
NDVI_19.csv,0.23874999999999996
NDVI_20.csv,0.24874999999999997
NDVI_21.csv,0.27555
NDVI_22.csv,0.27835
NDVI_23.csv,0.2638
