lat/lon,-99.44999999999999,-99.35,-99.24999999999999,-99.14999999999999,-99.05
24.44999999999999,2.96,3.89,5.93,53.59,56.93
24.349999999999994,7.78,5.93,4.95,8.77,9.9
24.25,8.77,5.93,5.93,3.89,3.89
24.14999999999999,2.96,3.89,3.89,2.96,1.94
24.05,3.89,6.89,6.89,6.89,2.96
