Archivo,Promedio
LAND_SURFACE_1.csv,26.9763779
LAND_SURFACE_2.csv,26.0669291
LAND_SURFACE_3.csv,24.77165335
LAND_SURFACE_4.csv,26.61811015
LAND_SURFACE_5.csv,25.639763499999997
LAND_SURFACE_6.csv,25.36417345
LAND_SURFACE_7.csv,30.862205
LAND_SURFACE_8.csv,32.30905555
LAND_SURFACE_9.csv,33.356299449999995
LAND_SURFACE_10.csv,30.131889899999997
LAND_SURFACE_11.csv,34.086614149999996
LAND_SURFACE_12.csv,5026.743306900001
LAND_SURFACE_13.csv,29.098425350000003
LAND_SURFACE_14.csv,32.625984800000005
LAND_SURFACE_15.csv,32.4468504
LAND_SURFACE_16.csv,34.9822835
LAND_SURFACE_17.csv,33.5492127
LAND_SURFACE_18.csv,33.70078765
LAND_SURFACE_19.csv,31.633858349999997
LAND_SURFACE_20.csv,32.2125985
LAND_SURFACE_21.csv,37.986220349999996
LAND_SURFACE_22.csv,40.687007799999996
LAND_SURFACE_23.csv,38.5374017
LAND_SURFACE_24.csv,39.69488215
LAND_SURFACE_25.csv,39.81889745
LAND_SURFACE_26.csv,40.066929349999995
LAND_SURFACE_27.csv,39.03346435
LAND_SURFACE_28.csv,39.48818824999999
LAND_SURFACE_29.csv,41.444880999999995
LAND_SURFACE_30.csv,37.2283465
LAND_SURFACE_31.csv,41.169291
LAND_SURFACE_32.csv,39.98425175
LAND_SURFACE_33.csv,38.068897
LAND_SURFACE_34.csv,38.206692600000004
LAND_SURFACE_35.csv,36.25
LAND_SURFACE_36.csv,33.54921275
LAND_SURFACE_37.csv,33.5767718
LAND_SURFACE_38.csv,29.6358269
LAND_SURFACE_39.csv,32.226378350000005
LAND_SURFACE_40.csv,28.299212700000005
LAND_SURFACE_41.csv,28.354330849999997
LAND_SURFACE_42.csv,23.35236235
LAND_SURFACE_43.csv,23.751968800000004
LAND_SURFACE_44.csv,22.704724300000002
LAND_SURFACE_45.csv,21.988188700000002
LAND_SURFACE_46.csv,22.360236150000002
