Archivo,Promedio
WATER_VAPOR_1.csv,0.6059999999999999
WATER_VAPOR_2.csv,0.4885
WATER_VAPOR_3.csv,0.7609999999999999
WATER_VAPOR_4.csv,1.0070000000000001
WATER_VAPOR_5.csv,0.7043999999999999
WATER_VAPOR_6.csv,0.9585000000000001
WATER_VAPOR_7.csv,0.7545
WATER_VAPOR_8.csv,0.5065000000000001
WATER_VAPOR_9.csv,0.804
WATER_VAPOR_10.csv,0.829
WATER_VAPOR_11.csv,0.8530000000000001
WATER_VAPOR_12.csv,1.2159999999999997
WATER_VAPOR_13.csv,1.384
WATER_VAPOR_14.csv,1.2055
WATER_VAPOR_15.csv,0.5954999999999999
WATER_VAPOR_16.csv,1.5835
WATER_VAPOR_17.csv,1.0305
WATER_VAPOR_18.csv,1.5005
WATER_VAPOR_19.csv,1.4324999999999999
WATER_VAPOR_20.csv,1.1315
WATER_VAPOR_21.csv,1.0755000000000001
WATER_VAPOR_22.csv,1.5240000000000002
WATER_VAPOR_23.csv,1.4634999999999998
WATER_VAPOR_24.csv,1.964
WATER_VAPOR_25.csv,1.7795
WATER_VAPOR_26.csv,2.2451999999999996
WATER_VAPOR_27.csv,2.3024999999999998
WATER_VAPOR_28.csv,1.8939999999999997
WATER_VAPOR_29.csv,1.943
WATER_VAPOR_30.csv,2.0445
WATER_VAPOR_31.csv,2.0315000000000003
WATER_VAPOR_32.csv,1.503
WATER_VAPOR_33.csv,1.8130000000000002
WATER_VAPOR_34.csv,1.537
WATER_VAPOR_35.csv,
WATER_VAPOR_36.csv,1.7420000000000002
WATER_VAPOR_37.csv,1.3800000000000001
WATER_VAPOR_38.csv,1.3744999999999998
WATER_VAPOR_39.csv,1.1745
WATER_VAPOR_40.csv,1.3840000000000001
WATER_VAPOR_41.csv,0.9265000000000001
WATER_VAPOR_42.csv,0.7705000000000001
WATER_VAPOR_43.csv,0.538
WATER_VAPOR_44.csv,0.6599999999999999
WATER_VAPOR_45.csv,1.3265000000000002
WATER_VAPOR_46.csv,0.4654999999999999
