Archivo,Promedio
NDVI_1.csv,0.38325
NDVI_2.csv,0.36515
NDVI_3.csv,0.3484999999999999
NDVI_4.csv,0.3256
NDVI_5.csv,0.30904999999999994
NDVI_6.csv,0.31455
NDVI_7.csv,0.32839999999999997
NDVI_8.csv,0.32755
NDVI_9.csv,0.36819999999999997
NDVI_10.csv,0.4157
NDVI_11.csv,0.38765
NDVI_12.csv,0.3747
NDVI_13.csv,0.3766
NDVI_14.csv,0.38885000000000003
NDVI_15.csv,0.38905
NDVI_16.csv,0.41005
NDVI_17.csv,0.38515
NDVI_18.csv,0.38865
NDVI_19.csv,0.38739999999999997
NDVI_20.csv,0.39535
NDVI_21.csv,0.41105
NDVI_22.csv,0.43075
NDVI_23.csv,0.38675
