Archivo,Promedio
NDVI_1.csv,0.22515000000000002
NDVI_2.csv,0.22025
NDVI_3.csv,0.20385
NDVI_4.csv,0.19370000000000004
NDVI_5.csv,0.20580000000000004
NDVI_6.csv,0.18915
NDVI_7.csv,0.19385
NDVI_8.csv,0.1829
NDVI_9.csv,0.1858
NDVI_10.csv,0.20985
NDVI_11.csv,0.20260000000000003
NDVI_12.csv,0.1955
NDVI_13.csv,0.1927
NDVI_14.csv,0.18954999999999997
NDVI_15.csv,0.19705
NDVI_16.csv,0.19855
NDVI_17.csv,0.21414999999999998
NDVI_18.csv,0.2186
NDVI_19.csv,0.2144
NDVI_20.csv,0.20705
NDVI_21.csv,0.2572
NDVI_22.csv,0.29295000000000004
NDVI_23.csv,0.27935
