Archivo,Promedio
WATER_VAPOR_1.csv,0.741
WATER_VAPOR_2.csv,0.7075000000000001
WATER_VAPOR_3.csv,0.8225
WATER_VAPOR_4.csv,0.9835
WATER_VAPOR_5.csv,0.7304999999999999
WATER_VAPOR_6.csv,1.0135
WATER_VAPOR_7.csv,0.9080000000000001
WATER_VAPOR_8.csv,0.7785
WATER_VAPOR_9.csv,1.0174999999999998
WATER_VAPOR_10.csv,0.9205
WATER_VAPOR_11.csv,1.1205000000000003
WATER_VAPOR_12.csv,1.0354999999999999
WATER_VAPOR_13.csv,1.3739999999999999
WATER_VAPOR_14.csv,1.44
WATER_VAPOR_15.csv,0.8925000000000001
WATER_VAPOR_16.csv,1.561
WATER_VAPOR_17.csv,1.3860000000000001
WATER_VAPOR_18.csv,1.5825
WATER_VAPOR_19.csv,1.5544999999999998
WATER_VAPOR_20.csv,1.1935
WATER_VAPOR_21.csv,0.857
WATER_VAPOR_22.csv,1.377
WATER_VAPOR_23.csv,1.4885
WATER_VAPOR_24.csv,2.0895
WATER_VAPOR_25.csv,1.691
WATER_VAPOR_26.csv,2.3515
WATER_VAPOR_27.csv,2.2600000000000002
WATER_VAPOR_28.csv,1.9695
WATER_VAPOR_29.csv,20001.75
WATER_VAPOR_30.csv,2.7095
WATER_VAPOR_31.csv,2.0245
WATER_VAPOR_32.csv,1.451
WATER_VAPOR_33.csv,1.7094999999999998
WATER_VAPOR_34.csv,1.46
WATER_VAPOR_35.csv,
WATER_VAPOR_36.csv,2.136
WATER_VAPOR_37.csv,1.655
WATER_VAPOR_38.csv,1.6319999999999997
WATER_VAPOR_39.csv,1.1785
WATER_VAPOR_40.csv,1.5590000000000002
WATER_VAPOR_41.csv,1.0205
WATER_VAPOR_42.csv,0.575
WATER_VAPOR_43.csv,1.168
WATER_VAPOR_44.csv,0.6739999999999999
WATER_VAPOR_45.csv,1.0365
WATER_VAPOR_46.csv,0.5045
