Archivo,Promedio
WATER_VAPOR_1.csv,1.416
WATER_VAPOR_2.csv,1.2845
WATER_VAPOR_3.csv,5001.722
WATER_VAPOR_4.csv,2.3480000000000003
WATER_VAPOR_5.csv,1.3125
WATER_VAPOR_6.csv,1.7785000000000004
WATER_VAPOR_7.csv,1.7125
WATER_VAPOR_8.csv,1.5219999999999998
WATER_VAPOR_9.csv,2.0435
WATER_VAPOR_10.csv,1.9025000000000003
WATER_VAPOR_11.csv,2.183
WATER_VAPOR_12.csv,15002.035499999998
WATER_VAPOR_13.csv,45001.132
WATER_VAPOR_14.csv,2.5759999999999996
WATER_VAPOR_15.csv,2.0115
WATER_VAPOR_16.csv,2.6700000000000004
WATER_VAPOR_17.csv,2.601
WATER_VAPOR_18.csv,3.3995000000000006
WATER_VAPOR_19.csv,2.939
WATER_VAPOR_20.csv,3.1725000000000003
WATER_VAPOR_21.csv,2.0225
WATER_VAPOR_22.csv,2.7075
WATER_VAPOR_23.csv,2.939
WATER_VAPOR_24.csv,3.103
WATER_VAPOR_25.csv,3.145
WATER_VAPOR_26.csv,5004.3955000000005
WATER_VAPOR_27.csv,3.964
WATER_VAPOR_28.csv,3.1845000000000003
WATER_VAPOR_29.csv,3.6739999999999995
WATER_VAPOR_30.csv,4.167999999999999
WATER_VAPOR_31.csv,3.8415
WATER_VAPOR_32.csv,2.931
WATER_VAPOR_33.csv,2.9915
WATER_VAPOR_34.csv,3.0604999999999998
WATER_VAPOR_35.csv,
WATER_VAPOR_36.csv,3.1824999999999997
WATER_VAPOR_37.csv,2.3155
WATER_VAPOR_38.csv,79999.702
WATER_VAPOR_39.csv,2.2905
WATER_VAPOR_40.csv,20001.997999999996
WATER_VAPOR_41.csv,2.1819999999999995
WATER_VAPOR_42.csv,1.399
WATER_VAPOR_43.csv,50000.38850000001
WATER_VAPOR_44.csv,1.6630000000000003
WATER_VAPOR_45.csv,15001.555000000002
WATER_VAPOR_46.csv,5001.1965
