lat/lon,-99.94999999999999,-99.85,-99.74999999999999,-99.64999999999999,-99.55
21.94999999999999,1.04,1.02,1.11,1.16,99999.0
21.849999999999994,0.97,0.92,99999.0,99999.0,99999.0
21.75,0.78,1.35,1.18,99999.0,1.28
21.64999999999999,0.69,0.9,99999.0,0.97,1.46
21.55,0.94,0.83,0.92,99999.0,99999.0
