lat/lon,-98.94999999999999,-98.85,-98.74999999999999,-98.64999999999999,-98.55
22.94999999999999,3.5,3.69,3.83,3.9,3.97
22.849999999999994,4.35,4.04,3.99,4.13,4.11
22.75,3.97,4.23,4.3,4.39,4.77
22.64999999999999,4.06,4.11,4.37,4.44,4.11
22.55,4.23,4.32,4.49,5.22,4.56
