Archivo,Promedio
NDVI_1.csv,0.53095
NDVI_2.csv,0.51005
NDVI_3.csv,0.4907500000000001
NDVI_4.csv,0.4535
NDVI_5.csv,0.44865000000000005
NDVI_6.csv,0.437
NDVI_7.csv,0.46595
NDVI_8.csv,0.48200000000000004
NDVI_9.csv,0.50905
NDVI_10.csv,0.57595
NDVI_11.csv,0.5713000000000001
NDVI_12.csv,0.5543
NDVI_13.csv,0.5498999999999999
NDVI_14.csv,0.5444500000000001
NDVI_15.csv,0.5154
NDVI_16.csv,0.55815
NDVI_17.csv,0.5319499999999999
NDVI_18.csv,0.5461500000000001
NDVI_19.csv,0.5549000000000001
NDVI_20.csv,0.541
NDVI_21.csv,0.5658000000000001
NDVI_22.csv,0.5673
NDVI_23.csv,0.5586499999999999
