Archivo,Promedio
WATER_VAPOR_1.csv,0.597
WATER_VAPOR_2.csv,0.6370000000000001
WATER_VAPOR_3.csv,0.7354999999999999
WATER_VAPOR_4.csv,1.0080000000000002
WATER_VAPOR_5.csv,0.8745
WATER_VAPOR_6.csv,1.071
WATER_VAPOR_7.csv,0.9155000000000001
WATER_VAPOR_8.csv,0.6775
WATER_VAPOR_9.csv,0.8720000000000001
WATER_VAPOR_10.csv,0.8015000000000001
WATER_VAPOR_11.csv,0.882
WATER_VAPOR_12.csv,1.0310000000000001
WATER_VAPOR_13.csv,1.377
WATER_VAPOR_14.csv,1.3075
WATER_VAPOR_15.csv,0.6905
WATER_VAPOR_16.csv,1.578
WATER_VAPOR_17.csv,1.2215
WATER_VAPOR_18.csv,1.471
WATER_VAPOR_19.csv,1.2890000000000001
WATER_VAPOR_20.csv,1.0959999999999999
WATER_VAPOR_21.csv,0.96
WATER_VAPOR_22.csv,1.5530000000000002
WATER_VAPOR_23.csv,1.2739999999999998
WATER_VAPOR_24.csv,2.0629999999999997
WATER_VAPOR_25.csv,1.6949999999999998
WATER_VAPOR_26.csv,1.8645000000000003
WATER_VAPOR_27.csv,2.286
WATER_VAPOR_28.csv,1.9375
WATER_VAPOR_29.csv,1.8525000000000003
WATER_VAPOR_30.csv,5002.1265
WATER_VAPOR_31.csv,2.057
WATER_VAPOR_32.csv,1.6225
WATER_VAPOR_33.csv,1.656
WATER_VAPOR_34.csv,1.522
WATER_VAPOR_35.csv,
WATER_VAPOR_36.csv,1.8335000000000001
WATER_VAPOR_37.csv,1.5170000000000001
WATER_VAPOR_38.csv,1.355
WATER_VAPOR_39.csv,1.345
WATER_VAPOR_40.csv,1.738
WATER_VAPOR_41.csv,0.85
WATER_VAPOR_42.csv,0.771
WATER_VAPOR_43.csv,0.8734999999999999
WATER_VAPOR_44.csv,0.9175000000000001
WATER_VAPOR_45.csv,1.222
WATER_VAPOR_46.csv,0.45500000000000007
