date,land_surface,ndvi,precipitation,water_vapor
2023-01-01,28.092519600000003,0.48705,1.6275,1.798
2023-01-09,26.09448805,0.48705,1.6275,1.5365
2023-01-17,24.5787403,0.4470499999999999,1.6275,20001.257
2023-01-25,24.22047235,0.4470499999999999,1.6275,10002.025
2023-02-02,26.43897655,0.4417,8.8565,4001.5516
2023-02-10,25.267716900000003,0.4417,8.8565,2.212
2023-02-18,31.33070915,0.39195,8.8565,1.814
2023-02-26,31.82677195,0.39195,8.8565,2.1875
2023-03-06,32.33661445,0.36185,22.2415,2.3105
2023-03-14,29.4980317,0.36185,22.2415,2.4590000000000005
2023-03-22,34.03149635,0.3801,22.2415,2.723
2023-03-30,31.81299230000001,0.3801,22.2415,25001.978
2023-04-07,29.9940947,0.39465,118.0535,10002.5285
2023-04-15,32.87401585,0.39465,118.0535,30001.5685
2023-04-23,32.70866185,0.4140499999999999,118.0535,2.258
2023-05-01,35.4507865,0.4140499999999999,326.249,3.226
2023-05-09,31.30314975,0.5165,326.249,3.182
2023-05-17,32.83267765,0.5165,326.249,3.904
2023-05-25,31.289370150000003,0.65395,326.249,3.5435000000000003
2023-06-02,30.07677135,0.65395,35.9605,3.811
2023-06-10,35.07874030000001,0.6401,35.9605,2.503
2023-06-18,37.43503935,0.6401,35.9605,3.3520000000000003
2023-06-26,34.761811,0.55585,35.9605,3.9875
2023-07-04,34.7480312,0.55585,50.7765,4.141
2023-07-12,34.72047205,0.5225,50.7765,3.878
2023-07-20,35.8779526,0.5225,50.7765,4004.8308
2023-07-28,35.4232287,0.4968,50.7765,4.8325000000000005
2023-08-05,35.271653050000005,0.4968,112.4185,3.791
2023-08-13,36.56692915,0.4622,112.4185,4.707000000000001
2023-08-21,33.287401800000005,0.4622,112.4185,4.220999999999999
2023-08-29,36.5393704,0.5980000000000001,112.4185,4.3145
2023-09-06,35.437007400000006,0.5980000000000001,73.85400000000001,3.678
2023-09-14,33.9488193,0.5661999999999999,73.85400000000001,3.75
2023-09-22,34.48622095,0.5661999999999999,73.85400000000001,3.7825
2023-09-30,31.81299215,0.57265,73.85400000000001,
2023-10-08,30.297244350000007,0.57265,128.3105,4.1415
2023-10-16,32.529527900000005,0.5689,128.3105,2.469
2023-10-24,21.781496,0.5689,128.3105,60000.51299999999
2023-11-01,27.1692912,0.6352499999999999,78.5935,5002.5305
2023-11-09,25.7362204,0.6352499999999999,78.5935,30001.669
2023-11-17,26.13582685,0.63985,78.5935,2.8255000000000003
2023-11-25,24.937008,0.63985,78.5935,2.1245000000000003
2023-12-03,22.01574795,0.6173500000000001,156.556,1.846
2023-12-11,21.4232283,0.6173500000000001,156.556,1.9835
2023-12-19,21.0098426,0.61955,156.556,2.3725
2023-12-27,20.69291325,0.61955,156.556,1.498
