date,land_surface,ndvi,precipitation,water_vapor
2023-01-01,27.017716700000005,0.2128499999999999,1.3875,0.6039999999999999
2023-01-09,27.9133859,0.2128499999999999,1.3875,0.51
2023-01-17,28.34055125,0.20925,1.3875,0.6815
2023-01-25,27.8169289,0.20925,1.3875,1.0335
2023-02-02,30.29724385,0.20165,1.0,0.7416
2023-02-10,29.30511815,0.20165,1.0,0.971
2023-02-18,33.5216535,0.1971,1.0,0.7449999999999999
2023-02-26,36.0984248,0.1971,1.0,0.64
2023-03-06,38.84055115,0.19375,1.0,0.8684999999999998
2023-03-14,37.80708685,0.19375,1.0,0.8320000000000001
2023-03-22,41.52755875,0.18805,1.0,0.8790000000000001
2023-03-30,41.0314957,0.18805,1.0,1.2760000000000002
2023-04-07,38.75787405,0.19595,15.1195,1.4529999999999998
2023-04-15,41.9409447,0.19595,15.1195,1.3125
2023-04-23,44.476378,0.1833999999999999,15.1195,0.7355
2023-05-01,42.9606297,0.1833999999999999,32.3515,1.7094999999999998
2023-05-09,44.8208663,0.19085,32.3515,1.1469999999999998
2023-05-17,41.0177161,0.19085,32.3515,1.4725
2023-05-25,42.8641731,0.2012999999999999,32.3515,1.5174999999999996
2023-06-02,45.0,0.2012999999999999,3.5905,1.2685
2023-06-10,45.0,0.19515,3.5905,1.0635
2023-06-18,45.0,0.19515,3.5905,1.5515
2023-06-26,42.64370095,0.19275,3.5905,1.652
2023-07-04,38.3858266,0.19275,53.66450000000001,1.9825000000000004
2023-07-12,42.17519715,0.2290499999999999,53.66450000000001,1.6364999999999998
2023-07-20,40.9212605,0.2290499999999999,53.66450000000001,2.0804
2023-07-28,38.068897250000006,0.2362,53.66450000000001,2.186
2023-08-05,42.905512,0.2362,37.758,1.9695
2023-08-13,38.20669315,0.2303,37.758,1.9735
2023-08-21,32.0748036,0.2303,37.758,2.147
2023-08-29,36.26377945,0.24775,37.758,2.0305
2023-09-06,39.39173265,0.24775,5.156000000000001,1.5539999999999998
2023-09-14,39.4330712,0.2491499999999999,5.156000000000001,1.7805
2023-09-22,40.700787250000005,0.2491499999999999,5.156000000000001,1.4865
2023-09-30,38.9370078,0.23105,5.156000000000001,
2023-10-08,27.872047450000004,0.23105,27.44,1.5625000000000002
2023-10-16,29.6496061,0.2486,27.44,1.341
2023-10-24,30.8759842,0.2486,27.44,1.4839999999999998
2023-11-01,32.14370085,0.2389999999999999,70.619,1.179
2023-11-09,24.4685042,0.2389999999999999,70.619,1.3344999999999998
2023-11-17,24.3582676,0.2984,70.619,0.9985
2023-11-25,19.1909447,0.2984,70.619,0.457
2023-12-03,19.79724375,0.3628,52.151,0.5519999999999999
2023-12-11,16.889763824999996,0.3628,52.151,0.754
2023-12-19,16.269684975,0.31065,52.151,1.329
2023-12-27,18.639763450000004,0.31065,52.151,0.4545
